id,item_id,price,week,year,date_created,date_updated
19,60202000410,6221400.15,11,2024,2024-03-17T13:13:12+00:00,2024-03-17T14:18:30+00:00
8547,60202000410,24384615.38,13,2024,2024-03-27T11:14:15+00:00,2024-03-27T11:14:15+00:00
11686,60202000410,24384615.38,14,2024,2024-04-03T10:46:02+00:00,2024-04-03T10:46:02+00:00
15873,60202000410,26363636.45,15,2024,2024-04-10T12:45:49+00:00,2024-04-10T12:45:49+00:00
20082,60202000410,26363636.45,16,2024,2024-04-17T11:29:10+00:00,2024-04-17T11:29:10+00:00
57533,60202000410,107000.76,25,2024,2024-06-19T19:44:09+00:00,2024-06-19T19:44:09+00:00
61690,60202000410,107000.76,26,2024,2024-06-26T13:26:24+00:00,2024-06-26T13:26:24+00:00
82743,60202000410,1000000.00,32,2024,2024-08-07T20:20:15+00:00,2024-08-09T14:32:58+00:00
91392,60202000410,3000000.00,37,2024,2024-09-11T14:23:58+00:00,2024-09-11T14:23:58+00:00
95711,60202000410,3000000.00,38,2024,2024-09-18T15:02:05+00:00,2024-09-18T15:02:05+00:00
100034,60202000410,2952573.78,39,2024,2024-09-25T12:13:28+00:00,2024-09-25T12:13:28+00:00
116978,60202000410,107000.76,50,2024,2024-12-11T16:52:08+00:00,2024-12-11T16:52:08+00:00
165376,60202000410,4064200.46,21,2025,2025-05-21T19:51:03+00:00,2025-05-21T19:51:03+00:00
213814,60202000410,1667000.00,47,2025,2025-11-23T11:34:56+00:00,2025-11-23T11:34:56+00:00
