id,item_id,price,week,year,date_created,date_updated
39717,16007000002,12499999941.00,21,2024,2024-05-22T14:12:31+00:00,2024-05-22T14:12:31+00:00
43873,16007000002,12499999941.00,22,2024,2024-05-30T22:16:43+00:00,2024-05-30T22:16:43+00:00
98858,16007000002,5843500000.00,39,2024,2024-09-25T12:12:21+00:00,2024-09-25T12:12:21+00:00
103122,16007000002,4925000000.00,41,2024,2024-10-11T17:07:12+00:00,2024-10-11T17:07:12+00:00
111647,16007000002,5271499990.17,47,2024,2024-11-20T11:39:49+00:00,2024-11-20T11:39:49+00:00
120095,16007000002,7800000000.00,51,2024,2024-12-18T12:34:15+00:00,2024-12-18T12:34:15+00:00
124313,16007000002,8399999970.50,1,2025,2025-01-01T20:12:03+00:00,2025-01-01T20:12:03+00:00
128493,16007000002,8399999970.50,3,2025,2025-01-15T21:07:01+00:00,2025-01-15T21:07:01+00:00
132768,16007000002,8399999970.50,6,2025,2025-02-04T20:23:14+00:00,2025-02-04T20:23:14+00:00
141633,16007000002,9588999941.00,11,2025,2025-03-12T11:03:31+00:00,2025-03-12T11:03:31+00:00
146165,16007000002,9596333313.67,13,2025,2025-03-26T16:28:45+00:00,2025-03-26T16:28:45+00:00
164139,16007000002,12596999941.00,21,2025,2025-05-21T19:49:24+00:00,2025-05-21T19:49:24+00:00
182108,16007000002,7400000000.00,28,2025,2025-07-09T13:06:52+00:00,2025-07-09T13:06:52+00:00
182109,16007000002,8424500000.00,36,2025,2025-09-02T09:18:42+00:00,2025-09-02T09:18:42+00:00
182110,16007000002,9000000000.00,39,2025,2025-09-24T16:17:50+00:00,2025-09-24T16:17:50+00:00
