id,item_id,price,week,year,date_created,date_updated
66719,80000500370,1250000.00,27,2024,2024-07-05T19:32:43+00:00,2024-07-05T19:32:43+00:00
70897,80000500370,1250000.00,28,2024,2024-07-11T08:58:23+00:00,2024-07-11T08:58:23+00:00
100912,80000500370,1250000.00,39,2024,2024-09-25T12:14:32+00:00,2024-09-25T12:14:32+00:00
117859,80000500370,1250000.00,50,2024,2024-12-11T16:53:31+00:00,2024-12-11T16:53:31+00:00
166342,80000500370,1250000.00,21,2025,2025-05-21T19:52:36+00:00,2025-05-21T19:52:36+00:00
