id,item_id,price,week,year,date_created,date_updated
1961,16500035101,2663636363.64,11,2024,2024-03-17T14:19:13+00:00,2024-03-17T14:19:13+00:00
6448,16500035101,2839999999.87,13,2024,2024-03-25T15:24:10+00:00,2024-03-27T11:13:39+00:00
10887,16500035101,2839999999.87,14,2024,2024-04-03T10:45:23+00:00,2024-04-03T10:45:23+00:00
31755,16500035101,2450000000.00,19,2024,2024-05-08T18:04:10+00:00,2024-05-08T18:04:10+00:00
35895,16500035101,2450000000.00,20,2024,2024-05-15T18:20:51+00:00,2024-05-15T18:20:51+00:00
40070,16500035101,2485714285.71,21,2024,2024-05-22T14:12:45+00:00,2024-05-22T14:12:45+00:00
44226,16500035101,2485714285.71,22,2024,2024-05-30T22:16:58+00:00,2024-05-30T22:16:58+00:00
48404,16500035101,5320000000.00,23,2024,2024-06-06T20:47:12+00:00,2024-06-06T20:47:12+00:00
52572,16500035101,5320000000.00,24,2024,2024-06-14T10:59:55+00:00,2024-06-14T10:59:55+00:00
65054,16500035101,4444444444.44,27,2024,2024-07-05T19:31:03+00:00,2024-07-05T19:31:03+00:00
69232,16500035101,4444444444.44,28,2024,2024-07-11T08:56:43+00:00,2024-07-11T08:56:43+00:00
73450,16500035101,3228571428.57,29,2024,2024-07-21T13:28:59+00:00,2024-07-21T13:28:59+00:00
77716,16500035101,3228571428.57,30,2024,2024-07-26T16:29:17+00:00,2024-07-26T16:29:17+00:00
81944,16500035101,4199999999.60,32,2024,2024-08-07T20:19:31+00:00,2024-08-09T14:32:14+00:00
86244,16500035101,4704999999.70,35,2024,2024-08-30T14:16:25+00:00,2024-08-30T14:16:25+00:00
90567,16500035101,4696666666.33,37,2024,2024-09-11T14:23:13+00:00,2024-09-11T14:23:13+00:00
94886,16500035101,4696666666.33,38,2024,2024-09-18T15:01:18+00:00,2024-09-18T15:01:18+00:00
99202,16500035101,4167391304.35,39,2024,2024-09-25T12:12:39+00:00,2024-09-25T12:12:39+00:00
103461,16500035101,4118187134.32,41,2024,2024-10-11T17:07:48+00:00,2024-10-11T17:07:48+00:00
107721,16500035101,4447222222.00,44,2024,2024-11-03T16:45:58+00:00,2024-11-03T16:45:58+00:00
111983,16500035101,3755555555.56,47,2024,2024-11-20T11:40:13+00:00,2024-11-20T11:40:13+00:00
116192,16500035101,3595454545.05,50,2024,2024-12-11T16:50:54+00:00,2024-12-11T16:50:54+00:00
120435,16500035101,3793105262.68,51,2024,2024-12-18T12:34:40+00:00,2024-12-18T12:34:40+00:00
124648,16500035101,3490000000.50,1,2025,2025-01-01T20:12:27+00:00,2025-01-01T20:12:27+00:00
128839,16500035101,3745683183.44,3,2025,2025-01-15T21:07:25+00:00,2025-01-15T21:07:25+00:00
133114,16500035101,3745683183.44,6,2025,2025-02-04T20:23:48+00:00,2025-02-04T20:23:48+00:00
137510,16500035101,6023733333.33,10,2025,2025-03-03T17:24:52+00:00,2025-03-03T17:24:52+00:00
142043,16500035101,5302082682.32,11,2025,2025-03-12T11:04:01+00:00,2025-03-12T11:04:01+00:00
146570,16500035101,5402500000.00,13,2025,2025-03-26T16:29:15+00:00,2025-03-26T16:29:15+00:00
151075,16500035101,5349999999.67,15,2025,2025-04-09T13:37:14+00:00,2025-04-09T13:37:14+00:00
155587,16500035101,5680555555.08,17,2025,2025-04-23T12:07:05+00:00,2025-04-23T12:07:05+00:00
160060,16500035101,5336666666.50,19,2025,2025-05-07T13:06:16+00:00,2025-05-07T13:06:16+00:00
164537,16500035101,5706666666.33,21,2025,2025-05-21T19:49:56+00:00,2025-05-21T19:49:56+00:00
164538,16500035101,5787581698.82,23,2025,2025-06-04T11:21:22+00:00,2025-06-04T11:21:22+00:00
164539,16500035101,5261538461.54,25,2025,2025-06-18T11:56:35+00:00,2025-06-18T11:56:35+00:00
