id,item_id,price,week,year,date_created,date_updated
492,60400000313,15708571.43,11,2024,2024-03-17T14:18:35+00:00,2024-03-17T14:18:35+00:00
7388,60400000313,17522352.94,13,2024,2024-03-25T15:24:57+00:00,2024-03-25T15:24:57+00:00
15962,60400000313,13999999.00,15,2024,2024-04-10T12:45:55+00:00,2024-04-10T12:45:55+00:00
20171,60400000313,13999999.00,16,2024,2024-04-17T11:29:16+00:00,2024-04-17T11:29:16+00:00
24351,60400000313,15759999.40,17,2024,2024-04-24T19:29:43+00:00,2024-04-24T19:29:43+00:00
28526,60400000313,15759999.40,18,2024,2024-05-01T10:43:33+00:00,2024-05-01T10:43:33+00:00
32652,60400000313,14126666.67,19,2024,2024-05-08T18:04:54+00:00,2024-05-08T18:04:54+00:00
36792,60400000313,14126666.67,20,2024,2024-05-15T18:21:34+00:00,2024-05-15T18:21:34+00:00
40948,60400000313,20555555.56,21,2024,2024-05-22T14:13:28+00:00,2024-05-22T14:13:28+00:00
45104,60400000313,20555555.56,22,2024,2024-05-30T22:17:44+00:00,2024-05-30T22:17:44+00:00
49296,60400000313,23769230.31,23,2024,2024-06-06T20:47:59+00:00,2024-06-06T20:47:59+00:00
53464,60400000313,23769230.31,24,2024,2024-06-14T11:00:44+00:00,2024-06-14T11:00:44+00:00
57619,60400000313,17475034.50,25,2024,2024-06-19T19:44:15+00:00,2024-06-19T19:44:15+00:00
61776,60400000313,17475034.50,26,2024,2024-06-26T13:26:29+00:00,2024-06-26T13:26:29+00:00
65937,60400000313,26709115.64,27,2024,2024-07-05T19:31:50+00:00,2024-07-05T19:31:50+00:00
70115,60400000313,26709115.64,28,2024,2024-07-11T08:57:30+00:00,2024-07-11T08:57:30+00:00
74350,60400000313,32320000.00,29,2024,2024-07-21T13:29:48+00:00,2024-07-21T13:29:48+00:00
78616,60400000313,32320000.00,30,2024,2024-07-26T16:30:08+00:00,2024-07-26T16:30:08+00:00
100108,60400000313,18110905.73,39,2024,2024-09-25T12:13:33+00:00,2024-09-25T12:13:33+00:00
104364,60400000313,13149517.72,41,2024,2024-10-11T17:09:30+00:00,2024-10-11T17:09:30+00:00
108627,60400000313,9083333.08,44,2024,2024-11-03T16:47:04+00:00,2024-11-03T16:47:04+00:00
112849,60400000313,26291666.62,47,2024,2024-11-20T11:41:21+00:00,2024-11-20T11:41:21+00:00
117055,60400000313,20186657.00,50,2024,2024-12-11T16:52:14+00:00,2024-12-11T16:52:14+00:00
121318,60400000313,18939994.00,51,2024,2024-12-18T12:36:02+00:00,2024-12-18T12:36:02+00:00
125514,60400000313,12320000.00,1,2025,2025-01-01T20:13:37+00:00,2025-01-01T20:13:37+00:00
129721,60400000313,18027777.78,3,2025,2025-01-15T21:08:40+00:00,2025-01-15T21:08:40+00:00
133996,60400000313,18027777.78,6,2025,2025-02-04T20:25:24+00:00,2025-02-04T20:25:24+00:00
142944,60400000313,7980769.23,11,2025,2025-03-12T11:05:17+00:00,2025-03-12T11:05:17+00:00
147461,60400000313,9638290.46,13,2025,2025-03-26T16:30:28+00:00,2025-03-26T16:30:28+00:00
151976,60400000313,19238399.43,15,2025,2025-04-09T13:38:55+00:00,2025-04-09T13:38:55+00:00
156491,60400000313,21951999.00,17,2025,2025-04-23T12:08:19+00:00,2025-04-23T12:08:19+00:00
160952,60400000313,29166665.67,19,2025,2025-05-07T13:07:25+00:00,2025-05-07T13:07:25+00:00
165459,60400000313,29610332.33,21,2025,2025-05-21T19:51:10+00:00,2025-05-21T19:51:10+00:00
165460,60400000313,28642141.86,23,2025,2025-06-04T11:22:36+00:00,2025-06-04T11:22:36+00:00
165461,60400000313,20604995.60,25,2025,2025-06-18T11:57:50+00:00,2025-06-18T11:57:50+00:00
165462,60400000313,18631245.00,26,2025,2025-06-25T17:29:20+00:00,2025-06-25T17:29:20+00:00
