id,item_id,price,week,year,date_created,date_updated
90042,14000230022,12500000000.00,37,2024,2024-09-11T14:22:49+00:00,2024-09-11T14:22:49+00:00
94361,14000230022,12500000000.00,38,2024,2024-09-18T15:00:53+00:00,2024-09-18T15:00:53+00:00
150485,14000230022,9000000000.00,15,2025,2025-04-09T13:36:16+00:00,2025-04-09T13:36:16+00:00
