id,item_id,price,week,year,date_created,date_updated
3696,60100000309,3729872.88,11,2024,2024-03-17T14:20:43+00:00,2024-03-17T14:20:43+00:00
7251,60100000309,2060773.48,13,2024,2024-03-25T15:24:49+00:00,2024-03-27T11:14:12+00:00
11630,60100000309,2060773.48,14,2024,2024-04-03T10:45:58+00:00,2024-04-03T10:45:58+00:00
15811,60100000309,1443243.24,15,2024,2024-04-10T12:45:46+00:00,2024-04-10T12:45:46+00:00
20020,60100000309,1443243.24,16,2024,2024-04-17T11:29:07+00:00,2024-04-17T11:29:07+00:00
24196,60100000309,1292682.93,17,2024,2024-04-24T19:29:34+00:00,2024-04-24T19:29:34+00:00
28371,60100000309,1292682.93,18,2024,2024-05-01T10:43:23+00:00,2024-05-01T10:43:23+00:00
32517,60100000309,2955552.63,19,2024,2024-05-08T18:04:47+00:00,2024-05-08T18:04:47+00:00
36657,60100000309,2955552.63,20,2024,2024-05-15T18:21:27+00:00,2024-05-15T18:21:27+00:00
40820,60100000309,3007750.00,21,2024,2024-05-22T14:13:21+00:00,2024-05-22T14:13:21+00:00
44976,60100000309,3007750.00,22,2024,2024-05-30T22:17:37+00:00,2024-05-30T22:17:37+00:00
49167,60100000309,1380704.33,23,2024,2024-06-06T20:47:51+00:00,2024-06-06T20:47:51+00:00
53335,60100000309,1380704.33,24,2024,2024-06-14T11:00:36+00:00,2024-06-14T11:00:36+00:00
57478,60100000309,3461537.14,25,2024,2024-06-19T19:44:06+00:00,2024-06-19T19:44:06+00:00
61635,60100000309,3461537.14,26,2024,2024-06-26T13:26:20+00:00,2024-06-26T13:26:20+00:00
65800,60100000309,2811764.35,27,2024,2024-07-05T19:31:41+00:00,2024-07-05T19:31:41+00:00
69978,60100000309,2811764.35,28,2024,2024-07-11T08:57:22+00:00,2024-07-11T08:57:22+00:00
74215,60100000309,3239583.04,29,2024,2024-07-21T13:29:40+00:00,2024-07-21T13:29:40+00:00
78481,60100000309,3239583.04,30,2024,2024-07-26T16:29:59+00:00,2024-07-26T16:29:59+00:00
82691,60100000309,1611762.48,32,2024,2024-08-07T20:20:12+00:00,2024-08-09T14:32:54+00:00
86999,60100000309,393333.12,35,2024,2024-08-30T14:17:05+00:00,2024-08-30T14:17:05+00:00
91337,60100000309,654822.34,37,2024,2024-09-11T14:23:55+00:00,2024-09-11T14:23:55+00:00
95656,60100000309,654822.34,38,2024,2024-09-18T15:02:02+00:00,2024-09-18T15:02:02+00:00
99981,60100000309,717857.14,39,2024,2024-09-25T12:13:24+00:00,2024-09-25T12:13:24+00:00
104230,60100000309,564956.52,41,2024,2024-10-11T17:09:14+00:00,2024-10-11T17:09:14+00:00
108486,60100000309,500000.00,44,2024,2024-11-03T16:46:52+00:00,2024-11-03T16:46:52+00:00
112725,60100000309,500000.00,47,2024,2024-11-20T11:41:10+00:00,2024-11-20T11:41:10+00:00
116926,60100000309,712516.91,50,2024,2024-12-11T16:52:04+00:00,2024-12-11T16:52:04+00:00
121197,60100000309,999972.39,51,2024,2024-12-18T12:35:52+00:00,2024-12-18T12:35:52+00:00
125399,60100000309,1315972.22,1,2025,2025-01-01T20:13:27+00:00,2025-01-01T20:13:27+00:00
129595,60100000309,1763333.33,3,2025,2025-01-15T21:08:28+00:00,2025-01-15T21:08:28+00:00
133870,60100000309,1763333.33,6,2025,2025-02-04T20:25:10+00:00,2025-02-04T20:25:10+00:00
138288,60100000309,1416666.67,10,2025,2025-03-03T17:25:54+00:00,2025-03-03T17:25:54+00:00
142820,60100000309,1500000.00,11,2025,2025-03-12T11:05:05+00:00,2025-03-12T11:05:05+00:00
147335,60100000309,1500000.00,13,2025,2025-03-26T16:30:17+00:00,2025-03-26T16:30:17+00:00
151858,60100000309,2009803.92,15,2025,2025-04-09T13:38:43+00:00,2025-04-09T13:38:43+00:00
156373,60100000309,2703125.00,17,2025,2025-04-23T12:08:09+00:00,2025-04-23T12:08:09+00:00
160832,60100000309,1977611.55,19,2025,2025-05-07T13:07:15+00:00,2025-05-07T13:07:15+00:00
165318,60100000309,1115996.27,21,2025,2025-05-21T19:50:58+00:00,2025-05-21T19:50:58+00:00
169799,60100000309,1172535.21,23,2025,2025-06-04T11:22:26+00:00,2025-06-04T11:22:26+00:00
174290,60100000309,2479166.67,25,2025,2025-06-18T11:57:38+00:00,2025-06-18T11:57:38+00:00
178844,60100000309,2015873.02,26,2025,2025-06-25T17:29:11+00:00,2025-06-25T17:29:11+00:00
183270,60100000309,1780172.41,28,2025,2025-07-09T13:09:57+00:00,2025-07-09T13:09:57+00:00
187727,60100000309,1737207.77,30,2025,2025-07-23T20:41:44+00:00,2025-07-23T20:41:44+00:00
192131,60100000309,1737207.77,32,2025,2025-08-06T13:30:53+00:00,2025-08-06T13:30:53+00:00
192132,60100000309,1815686.27,36,2025,2025-09-02T09:20:13+00:00,2025-09-02T09:20:13+00:00
