id,name,category_name,group_name,weekly_average_price,icon_id,date_created,date_updated,icon_url,icon_downloaded,needs_history_update
64000100021,Integrated Infiltrator Blueprint,Drone Blueprints,Combat Drone Blueprint,133350000.00,14000100002,2023-08-09T11:32:57+00:00,2025-06-04T11:23:27+00:00,https://echoes.mobi/public/icons/14000100002.png,True,True
14600260021,Integrated Iron Guard,Drones,Light Fighter,5375000000.00,14600260000,2025-01-01T20:09:32+00:00,2025-06-04T11:20:49+00:00,https://echoes.mobi/public/icons/14600260000.png,True,True
64600260021,Integrated Iron Guard Blueprint,Drone Blueprints,Light Fighter Blueprint,2100000000.00,14600260000,2025-01-15T20:59:35+00:00,2025-05-07T13:08:30+00:00,https://echoes.mobi/public/icons/14600260000.png,True,False
14600000021,Integrated 'Knight',Drones,Light Fighter,220000000.00,15100000000,2023-10-14T22:13:41+00:00,2025-06-04T11:20:45+00:00,https://echoes.mobi/public/icons/15100000000.png,True,True
64600000021,Integrated Knight Blueprint,Drone Blueprints,Light Fighter Blueprint,50000000.00,15100000000,2023-08-09T11:32:54+00:00,2025-05-21T19:52:12+00:00,https://echoes.mobi/public/icons/15100000000.png,True,False
14600010021,Integrated Locust,Drones,Light Fighter,1012500000.00,15100000010,2023-10-14T22:14:31+00:00,2025-05-07T13:05:41+00:00,https://echoes.mobi/public/icons/15100000010.png,True,False
64600010021,Integrated Locust Blueprint,Drone Blueprints,Light Fighter Blueprint,302782628.57,15100000010,2023-08-09T11:32:55+00:00,2025-06-04T11:23:37+00:00,https://echoes.mobi/public/icons/15100000010.png,True,True
14600200021,Integrated Malleus,Drones,Light Fighter,2356250000.00,14600200000,2023-10-14T22:34:04+00:00,2025-03-12T11:03:26+00:00,https://echoes.mobi/public/icons/14600200000.png,True,False
64600200021,Integrated Malleus Blueprint,Drone Blueprints,Light Fighter Blueprint,961081081.08,14600200000,2023-08-09T11:33:22+00:00,2025-06-04T11:23:41+00:00,https://echoes.mobi/public/icons/14600200000.png,True,True
14600210021,Integrated Mantis,Drones,Light Fighter,1000000000.00,14600210000,2023-10-14T22:35:09+00:00,2025-05-07T13:05:44+00:00,https://echoes.mobi/public/icons/14600210000.png,True,False
64600210021,Integrated Mantis Blueprint,Drone Blueprints,Light Fighter Blueprint,1171428570.86,14600210000,2023-08-09T11:33:23+00:00,2025-06-04T11:23:42+00:00,https://echoes.mobi/public/icons/14600210000.png,True,True
41400000014,Integrated Module Control,Materials,Salvaged Materials,196512101.44,200030105,2023-07-12T14:22:29+00:00,2025-06-04T11:22:00+00:00,https://echoes.mobi/public/icons/200030105.png,True,True
14000220021,Integrated Ogre,Drones,All Combat Drones,2366666666.67,14000200012,2023-10-14T22:30:02+00:00,2025-06-04T11:20:38+00:00,https://echoes.mobi/public/icons/14000200012.png,True,True
64000220021,Integrated Ogre Blueprint,Drone Blueprints,Combat Drone Blueprint,766666666.33,14000200012,2023-08-09T11:33:10+00:00,2025-05-07T13:08:18+00:00,https://echoes.mobi/public/icons/14000200012.png,True,False
14000200021,Integrated Praetor,Drones,All Combat Drones,1414285714.29,14000200002,2023-10-14T22:28:06+00:00,2025-05-21T19:49:12+00:00,https://echoes.mobi/public/icons/14000200002.png,True,False
64000200021,Integrated Praetor Blueprint,Drone Blueprints,Combat Drone Blueprint,289999999.79,14000200002,2023-08-09T11:33:06+00:00,2025-06-04T11:23:30+00:00,https://echoes.mobi/public/icons/14000200002.png,True,True
14600150021,Integrated Pulsar Heavy,Drones,Light Fighter,2991272726.45,14600150013,2024-07-26T17:04:25+00:00,2025-06-04T11:20:48+00:00,https://echoes.mobi/public/icons/14600150013.png,True,True
64600150021,Integrated Pulsar Heavy Blueprint,Drone Blueprints,Light Fighter Blueprint,991843137.25,14600150013,2024-07-26T17:04:19+00:00,2025-06-04T11:23:41+00:00,https://echoes.mobi/public/icons/14600150013.png,True,True
14600050021,Integrated Pulsar Light,Drones,Light Fighter,3000000000.00,14600050013,2024-07-26T17:04:15+00:00,2025-06-04T11:20:46+00:00,https://echoes.mobi/public/icons/14600050013.png,True,True
64600050021,Integrated Pulsar Light Blueprint,Drone Blueprints,Light Fighter Blueprint,744736842.08,14600050013,2024-07-26T17:04:11+00:00,2025-06-04T11:23:38+00:00,https://echoes.mobi/public/icons/14600050013.png,True,True
14000350021,Integrated Pulsar Sentinel,Drones,All Combat Drones,3999949142.40,14000350013,2024-07-26T17:04:40+00:00,2025-06-04T11:20:43+00:00,https://echoes.mobi/public/icons/14000350013.png,True,True
64000350021,Integrated Pulsar Sentinel Blueprint,Drone Blueprints,Combat Drone Blueprint,1590909090.82,14000350013,2024-07-26T17:04:35+00:00,2025-06-04T11:23:33+00:00,https://echoes.mobi/public/icons/14000350013.png,True,True
14600140021,Integrated Red-tailed Hawk,Drones,Light Fighter,4193750000.69,15100000140,2023-10-14T22:28:07+00:00,2025-05-21T19:49:20+00:00,https://echoes.mobi/public/icons/15100000140.png,True,False
64600140021,Integrated Red-tailed Hawk Blueprint,Drone Blueprints,Light Fighter Blueprint,2187500000.00,15100000140,2023-08-16T11:27:54+00:00,2025-05-07T13:08:28+00:00,https://echoes.mobi/public/icons/15100000140.png,True,False
64505000021,Integrated Salvage Drone Blueprints,Drone Blueprints,Salvage Drone Blueprints,3700000000.00,14504000000,2023-07-12T14:22:29+00:00,2025-06-04T11:23:36+00:00,https://echoes.mobi/public/icons/14504000000.png,True,True
14505000021,Integrated Salvage Drones,Drones,Salvage Drones,13999999999.75,14504000000,2023-10-14T22:09:11+00:00,2025-06-04T11:20:45+00:00,https://echoes.mobi/public/icons/14504000000.png,True,True
14600020021,Integrated Satyr,Drones,Light Fighter,1500000000.00,15100000020,2023-10-14T22:15:22+00:00,2025-02-04T16:36:34+00:00,https://echoes.mobi/public/icons/15100000020.png,True,False
64600020021,Integrated Satyr Blueprint,Drone Blueprints,Light Fighter Blueprint,222680412.37,15100000020,2023-08-09T11:32:55+00:00,2025-06-04T11:23:38+00:00,https://echoes.mobi/public/icons/15100000020.png,True,True
14600060021,Integrated Sextant Sentinel,Drones,Light Fighter,1161571428.57,14600060021,2025-04-09T13:16:19+00:00,2025-05-07T13:05:42+00:00,https://echoes.mobi/public/icons/14600060021.png,True,False
64600060021,Integrated Sextant Sentinel Blueprint,Drone Blueprints,Light Fighter Blueprint,945454545.45,14600060021,2025-04-09T13:16:14+00:00,2025-05-21T19:52:14+00:00,https://echoes.mobi/public/icons/14600060021.png,True,False
14600040021,Integrated Shrike,Drones,Light Fighter,3700000000.00,15100000040,2023-10-14T22:18:01+00:00,2025-06-04T11:20:46+00:00,https://echoes.mobi/public/icons/15100000040.png,True,True
64600040021,Integrated Shrike Blueprint,Drone Blueprints,Light Fighter Blueprint,3240000000.00,15100000040,2023-08-16T11:27:44+00:00,2025-04-23T12:09:18+00:00,https://echoes.mobi/public/icons/15100000040.png,True,False
41400000016,Integrated Simulation Network,Materials,Salvaged Materials,2263198.62,200030100,2023-07-12T14:22:29+00:00,2025-06-04T11:22:00+00:00,https://echoes.mobi/public/icons/200030100.png,True,True
41400000017,Integrated Single-crystal Alloy Bar,Materials,Salvaged Materials,129854356.40,200030116,2023-07-12T14:22:29+00:00,2025-06-04T11:22:00+00:00,https://echoes.mobi/public/icons/200030116.png,True,True
14710020510,Integrated Sky Dome,Drones,Light Destroyer,2539200000.00,14710030510,2024-07-26T17:03:58+00:00,2025-06-04T11:20:50+00:00,https://echoes.mobi/public/icons/14710030510.png,True,True
64710020510,Integrated Sky Dome Blueprint,Drone Blueprints,Light Destroyer,815000000.21,14710030510,2024-07-26T17:03:55+00:00,2025-06-04T11:23:45+00:00,https://echoes.mobi/public/icons/14710030510.png,True,True
14600100021,Integrated Templar,Drones,Light Fighter,944000000.00,15100000100,2023-10-14T22:23:21+00:00,2025-03-26T16:28:38+00:00,https://echoes.mobi/public/icons/15100000100.png,True,False
64600100021,Integrated Templar Blueprint,Drone Blueprints,Light Fighter Blueprint,174449299.90,15100000100,2023-08-09T11:33:02+00:00,2025-06-04T11:23:39+00:00,https://echoes.mobi/public/icons/15100000100.png,True,True
41400000015,Integrated Thermoplastic,Materials,Salvaged Materials,136469.35,200030109,2023-07-12T14:22:29+00:00,2025-06-04T11:22:00+00:00,https://echoes.mobi/public/icons/200030109.png,True,True
41400000012,Integrated Trigger Unit,Materials,Salvaged Materials,1917234.85,200030104,2023-07-12T14:22:29+00:00,2025-06-04T11:22:00+00:00,https://echoes.mobi/public/icons/200030104.png,True,True
14600230021,Integrated Tyrfing,Drones,Light Fighter,100000000.00,14600230000,2023-10-14T22:37:22+00:00,2025-03-03T17:24:19+00:00,https://echoes.mobi/public/icons/14600230000.png,True,False
64600230021,Integrated Tyrfing Blueprint,Drone Blueprints,Light Fighter Blueprint,888888888.00,14600230000,2023-08-09T11:33:25+00:00,2025-05-21T19:52:18+00:00,https://echoes.mobi/public/icons/14600230000.png,True,False
14000130021,Integrated Valkyrie,Drones,All Combat Drones,987320252.18,14000100017,2023-10-14T22:20:42+00:00,2025-06-04T11:20:37+00:00,https://echoes.mobi/public/icons/14000100017.png,True,True
64000130021,Integrated Valkyrie Blueprint,Drone Blueprints,Combat Drone Blueprint,161033333.33,14000100017,2023-08-09T11:33:00+00:00,2025-06-04T11:23:29+00:00,https://echoes.mobi/public/icons/14000100017.png,True,True
14000110021,Integrated Vespa,Drones,All Combat Drones,890000000.00,14000100007,2023-10-14T22:18:55+00:00,2025-06-04T11:20:36+00:00,https://echoes.mobi/public/icons/14000100007.png,True,True
